Phytochemicals,Link
Dolichandrone falcata,https://cb.imsc.res.in/imppat/therapeutics/Dolichandrone%20falcata
Dolichos trilobus,https://cb.imsc.res.in/imppat/therapeutics/Dolichos%20trilobus
Dombeya burgessiae,https://cb.imsc.res.in/imppat/therapeutics/Dombeya%20burgessiae
Dorema ammoniacum,https://cb.imsc.res.in/imppat/therapeutics/Dorema%20ammoniacum
Doronicum pardalianches,https://cb.imsc.res.in/imppat/therapeutics/Doronicum%20pardalianches
Dovyalis caffra,https://cb.imsc.res.in/imppat/therapeutics/Dovyalis%20caffra
Dracaena cinnabari,https://cb.imsc.res.in/imppat/therapeutics/Dracaena%20cinnabari
Dracocephalum foetidum,https://cb.imsc.res.in/imppat/therapeutics/Dracocephalum%20foetidum
Dracocephalum heterophyllum,https://cb.imsc.res.in/imppat/therapeutics/Dracocephalum%20heterophyllum
Dracocephalum moldavica,https://cb.imsc.res.in/imppat/therapeutics/Dracocephalum%20moldavica
Dregea volubilis,https://cb.imsc.res.in/imppat/therapeutics/Dregea%20volubilis
Drimia indica,https://cb.imsc.res.in/imppat/therapeutics/Drimia%20indica
Drimia maritima,https://cb.imsc.res.in/imppat/therapeutics/Drimia%20maritima
Drimys winteri,https://cb.imsc.res.in/imppat/therapeutics/Drimys%20winteri
Drosera peltata,https://cb.imsc.res.in/imppat/therapeutics/Drosera%20peltata
Drymaria cordata,https://cb.imsc.res.in/imppat/therapeutics/Drymaria%20cordata
Drynaria propinqua,https://cb.imsc.res.in/imppat/therapeutics/Drynaria%20propinqua
Drynaria quercifolia,https://cb.imsc.res.in/imppat/therapeutics/Drynaria%20quercifolia
Dryobalanops sumatrensis,https://cb.imsc.res.in/imppat/therapeutics/Dryobalanops%20sumatrensis
Dryopteris barbigera,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20barbigera
Dryopteris blanfordii,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20blanfordii
Dryopteris chrysocoma,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20chrysocoma
Dryopteris esquirolii,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20esquirolii
Dryopteris filix-mas,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20filix-mas
Dryopteris juxtaposita,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20juxtaposita
Dryopteris marginata,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20marginata
Dryopteris schimperiana,https://cb.imsc.res.in/imppat/therapeutics/Dryopteris%20schimperiana
Duabanga grandiflora,https://cb.imsc.res.in/imppat/therapeutics/Duabanga%20grandiflora
Duboisia myoporoides,https://cb.imsc.res.in/imppat/therapeutics/Duboisia%20myoporoides
Duchesnea chrysantha,https://cb.imsc.res.in/imppat/therapeutics/Duchesnea%20chrysantha
Duchesnea indica,https://cb.imsc.res.in/imppat/therapeutics/Duchesnea%20indica
Duranta erecta,https://cb.imsc.res.in/imppat/therapeutics/Duranta%20erecta
Durio kutejensis,https://cb.imsc.res.in/imppat/therapeutics/Durio%20kutejensis
Durio zibethinus,https://cb.imsc.res.in/imppat/therapeutics/Durio%20zibethinus
Dyera costulata,https://cb.imsc.res.in/imppat/therapeutics/Dyera%20costulata
Dysosma aurantiocaulis,https://cb.imsc.res.in/imppat/therapeutics/Dysosma%20aurantiocaulis
Dysoxylum gotadhora,https://cb.imsc.res.in/imppat/therapeutics/Dysoxylum%20gotadhora
Dysoxylum malabaricum,https://cb.imsc.res.in/imppat/therapeutics/Dysoxylum%20malabaricum
Dysphania ambrosioides,https://cb.imsc.res.in/imppat/therapeutics/Dysphania%20ambrosioides
Dysphania botrys,https://cb.imsc.res.in/imppat/therapeutics/Dysphania%20botrys
Ecballium elaterium,https://cb.imsc.res.in/imppat/therapeutics/Ecballium%20elaterium
Ecbolium ligustrinum,https://cb.imsc.res.in/imppat/therapeutics/Ecbolium%20ligustrinum
Ecbolium viride,https://cb.imsc.res.in/imppat/therapeutics/Ecbolium%20viride
Echeveria secunda,https://cb.imsc.res.in/imppat/therapeutics/Echeveria%20secunda
Echinacea angustifolia,https://cb.imsc.res.in/imppat/therapeutics/Echinacea%20angustifolia
Echinochloa colona,https://cb.imsc.res.in/imppat/therapeutics/Echinochloa%20colona
Echinochloa crus-galli,https://cb.imsc.res.in/imppat/therapeutics/Echinochloa%20crus-galli
Echinochloa frumentacea,https://cb.imsc.res.in/imppat/therapeutics/Echinochloa%20frumentacea
Echinops echinatus,https://cb.imsc.res.in/imppat/therapeutics/Echinops%20echinatus
Echinops niveus,https://cb.imsc.res.in/imppat/therapeutics/Echinops%20niveus
Eclipta prostrata,https://cb.imsc.res.in/imppat/therapeutics/Eclipta%20prostrata
Edgeworthia gardneri,https://cb.imsc.res.in/imppat/therapeutics/Edgeworthia%20gardneri
Edgeworthia tomentosa,https://cb.imsc.res.in/imppat/therapeutics/Edgeworthia%20tomentosa
Ehretia laevis,https://cb.imsc.res.in/imppat/therapeutics/Ehretia%20laevis
Ehretia microphylla,https://cb.imsc.res.in/imppat/therapeutics/Ehretia%20microphylla
Eichhornia crassipes,https://cb.imsc.res.in/imppat/therapeutics/Eichhornia%20crassipes
Elaeagnus angustifolia,https://cb.imsc.res.in/imppat/therapeutics/Elaeagnus%20angustifolia
Elaeagnus conferta,https://cb.imsc.res.in/imppat/therapeutics/Elaeagnus%20conferta
Elaeagnus rhamnoides,https://cb.imsc.res.in/imppat/therapeutics/Elaeagnus%20rhamnoides
Elaeis guineensis,https://cb.imsc.res.in/imppat/therapeutics/Elaeis%20guineensis
Elaeocarpus floribundus,https://cb.imsc.res.in/imppat/therapeutics/Elaeocarpus%20floribundus
Elaeocarpus serratus,https://cb.imsc.res.in/imppat/therapeutics/Elaeocarpus%20serratus
Elaeocarpus tuberculatus,https://cb.imsc.res.in/imppat/therapeutics/Elaeocarpus%20tuberculatus
Eleocharis dulcis,https://cb.imsc.res.in/imppat/therapeutics/Eleocharis%20dulcis
Elephantopus scaber,https://cb.imsc.res.in/imppat/therapeutics/Elephantopus%20scaber
Elettaria cardamomum,https://cb.imsc.res.in/imppat/therapeutics/Elettaria%20cardamomum
Eleusine coracana,https://cb.imsc.res.in/imppat/therapeutics/Eleusine%20coracana
Eleusine indica,https://cb.imsc.res.in/imppat/therapeutics/Eleusine%20indica
Eleutherococcus trifoliatus,https://cb.imsc.res.in/imppat/therapeutics/Eleutherococcus%20trifoliatus
Elsholtzia blanda,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20blanda
Elsholtzia ciliata,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20ciliata
Elsholtzia densa,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20densa
Elsholtzia eriostachya,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20eriostachya
Elsholtzia fruticosa,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20fruticosa
Elsholtzia pilosa,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20pilosa
Elsholtzia rugulosa,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20rugulosa
Elsholtzia strobilifera,https://cb.imsc.res.in/imppat/therapeutics/Elsholtzia%20strobilifera
Elymus repens,https://cb.imsc.res.in/imppat/therapeutics/Elymus%20repens
Elytraria acaulis,https://cb.imsc.res.in/imppat/therapeutics/Elytraria%20acaulis
Embelia ribes,https://cb.imsc.res.in/imppat/therapeutics/Embelia%20ribes
Embelia tsjeriam-cottam,https://cb.imsc.res.in/imppat/therapeutics/Embelia%20tsjeriam-cottam
Emex spinosa,https://cb.imsc.res.in/imppat/therapeutics/Emex%20spinosa
Emilia sonchifolia,https://cb.imsc.res.in/imppat/therapeutics/Emilia%20sonchifolia
Endosamara racemosa,https://cb.imsc.res.in/imppat/therapeutics/Endosamara%20racemosa
Endostemon viscosus,https://cb.imsc.res.in/imppat/therapeutics/Endostemon%20viscosus
Engelhardtia spicata,https://cb.imsc.res.in/imppat/therapeutics/Engelhardtia%20spicata
Enicostema axillare,https://cb.imsc.res.in/imppat/therapeutics/Enicostema%20axillare
Ensete superbum,https://cb.imsc.res.in/imppat/therapeutics/Ensete%20superbum
Entada gigas,https://cb.imsc.res.in/imppat/therapeutics/Entada%20gigas
Entada phaseoloides,https://cb.imsc.res.in/imppat/therapeutics/Entada%20phaseoloides
Entada rheedii,https://cb.imsc.res.in/imppat/therapeutics/Entada%20rheedii
Enydra fluctuans,https://cb.imsc.res.in/imppat/therapeutics/Enydra%20fluctuans
Epaltes divaricata,https://cb.imsc.res.in/imppat/therapeutics/Epaltes%20divaricata
Ephedra distachya,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20distachya
Ephedra equisetina,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20equisetina
Ephedra gerardiana,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20gerardiana
Ephedra intermedia,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20intermedia
Ephedra major,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20major
Ephedra sinica,https://cb.imsc.res.in/imppat/therapeutics/Ephedra%20sinica
Epilobium angustifolium,https://cb.imsc.res.in/imppat/therapeutics/Epilobium%20angustifolium
Epilobium hirsutum,https://cb.imsc.res.in/imppat/therapeutics/Epilobium%20hirsutum
Epilobium parviflorum,https://cb.imsc.res.in/imppat/therapeutics/Epilobium%20parviflorum
Equisetum arvense,https://cb.imsc.res.in/imppat/therapeutics/Equisetum%20arvense
Equisetum hyemale,https://cb.imsc.res.in/imppat/therapeutics/Equisetum%20hyemale
Equisetum palustre,https://cb.imsc.res.in/imppat/therapeutics/Equisetum%20palustre
Equisetum ramosissimum,https://cb.imsc.res.in/imppat/therapeutics/Equisetum%20ramosissimum
Eranthemum pulchellum,https://cb.imsc.res.in/imppat/therapeutics/Eranthemum%20pulchellum
Eranthemum roseum,https://cb.imsc.res.in/imppat/therapeutics/Eranthemum%20roseum
Erechtites valerianifolia,https://cb.imsc.res.in/imppat/therapeutics/Erechtites%20valerianifolia
Eremurus himalaicus,https://cb.imsc.res.in/imppat/therapeutics/Eremurus%20himalaicus
Ericameria nauseosa,https://cb.imsc.res.in/imppat/therapeutics/Ericameria%20nauseosa
Erigeron aegyptiacus,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20aegyptiacus
Erigeron bonariensis,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20bonariensis
Erigeron canadensis,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20canadensis
Erigeron floribundus,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20floribundus
Erigeron karvinskianus,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20karvinskianus
Erigeron kumaunensis,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20kumaunensis
Erigeron trilobus,https://cb.imsc.res.in/imppat/therapeutics/Erigeron%20trilobus
Eriobotrya japonica,https://cb.imsc.res.in/imppat/therapeutics/Eriobotrya%20japonica
Eriolaena hookeriana,https://cb.imsc.res.in/imppat/therapeutics/Eriolaena%20hookeriana
Eriolaena quinquelocularis,https://cb.imsc.res.in/imppat/therapeutics/Eriolaena%20quinquelocularis
Eriophyton wallichii,https://cb.imsc.res.in/imppat/therapeutics/Eriophyton%20wallichii
Erodium cicutarium,https://cb.imsc.res.in/imppat/therapeutics/Erodium%20cicutarium
Erodium stephanianum,https://cb.imsc.res.in/imppat/therapeutics/Erodium%20stephanianum
Eruca vesicaria,https://cb.imsc.res.in/imppat/therapeutics/Eruca%20vesicaria
Eryngium caeruleum,https://cb.imsc.res.in/imppat/therapeutics/Eryngium%20caeruleum
Eryngium foetidum,https://cb.imsc.res.in/imppat/therapeutics/Eryngium%20foetidum
Erysimum altaicum,https://cb.imsc.res.in/imppat/therapeutics/Erysimum%20altaicum
Erysimum asperum,https://cb.imsc.res.in/imppat/therapeutics/Erysimum%20asperum
Erysimum cheiri,https://cb.imsc.res.in/imppat/therapeutics/Erysimum%20cheiri
Erysimum repandum,https://cb.imsc.res.in/imppat/therapeutics/Erysimum%20repandum
Erythrina arborescens,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20arborescens
Erythrina crista-galli,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20crista-galli
Erythrina fusca,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20fusca
Erythrina resupinata,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20resupinata
Erythrina stricta,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20stricta
Erythrina suberosa,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20suberosa
Erythrina subumbrans,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20subumbrans
Erythrina variegata,https://cb.imsc.res.in/imppat/therapeutics/Erythrina%20variegata
Erythroxylum coca,https://cb.imsc.res.in/imppat/therapeutics/Erythroxylum%20coca
Erythroxylum cuneatum,https://cb.imsc.res.in/imppat/therapeutics/Erythroxylum%20cuneatum
Erythroxylum monogynum,https://cb.imsc.res.in/imppat/therapeutics/Erythroxylum%20monogynum
Eschscholzia californica,https://cb.imsc.res.in/imppat/therapeutics/Eschscholzia%20californica
Ethulia conyzoides,https://cb.imsc.res.in/imppat/therapeutics/Ethulia%20conyzoides
Etlingera linguiformis,https://cb.imsc.res.in/imppat/therapeutics/Etlingera%20linguiformis
Eucalyptus alata,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20alata
Eucalyptus alba,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20alba
Eucalyptus albens,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20albens
Eucalyptus amplifolia,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20amplifolia
Eucalyptus astringens,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20astringens
Eucalyptus baueriana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20baueriana
Eucalyptus camaldulensis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20camaldulensis
Eucalyptus cinerea,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20cinerea
Eucalyptus crebra,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20crebra
Eucalyptus dealbata,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20dealbata
Eucalyptus deglupta,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20deglupta
Eucalyptus delegatensis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20delegatensis
Eucalyptus dundasii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20dundasii
Eucalyptus exserta,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20exserta
Eucalyptus flocktoniae,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20flocktoniae
Eucalyptus foecunda,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20foecunda
Eucalyptus globulus,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20globulus
Eucalyptus goniocalyx,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20goniocalyx
Eucalyptus grandis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20grandis
Eucalyptus gunnii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20gunnii
Eucalyptus haemastoma,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20haemastoma
Eucalyptus hybrida,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20hybrida
Eucalyptus jensenii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20jensenii
Eucalyptus kirtoniana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20kirtoniana
Eucalyptus leucoxylon,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20leucoxylon
Eucalyptus luehmanniana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20luehmanniana
Eucalyptus macarthurii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20macarthurii
Eucalyptus macrocarpa,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20macrocarpa
Eucalyptus macrorhyncha,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20macrorhyncha
Eucalyptus melanophloia,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20melanophloia
Eucalyptus melliodora,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20melliodora
Eucalyptus michaeliana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20michaeliana
Eucalyptus microcorys,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20microcorys
Eucalyptus microtheca,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20microtheca
Eucalyptus moluccana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20moluccana
Eucalyptus obliqua,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20obliqua
Eucalyptus ovata,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20ovata
Eucalyptus perriniana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20perriniana
Eucalyptus platypus,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20platypus
Eucalyptus polyanthemos,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20polyanthemos
Eucalyptus pulverulenta,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20pulverulenta
Eucalyptus radiata,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20radiata
Eucalyptus regnans,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20regnans
Eucalyptus resinifera,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20resinifera
Eucalyptus risdonii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20risdonii
Eucalyptus robusta,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20robusta
Eucalyptus rudis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20rudis
Eucalyptus saligna,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20saligna
Eucalyptus sideroxylon,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20sideroxylon
Eucalyptus sieberi,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20sieberi
Eucalyptus smithii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20smithii
Eucalyptus staigeriana,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20staigeriana
Eucalyptus tereticornis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20tereticornis
Eucalyptus urnigera,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20urnigera
Eucalyptus urophylla,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20urophylla
Eucalyptus viminalis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20viminalis
Eucalyptus viridis,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20viridis
Eucalyptus youmanii,https://cb.imsc.res.in/imppat/therapeutics/Eucalyptus%20youmanii
Euchresta horsfieldii,https://cb.imsc.res.in/imppat/therapeutics/Euchresta%20horsfieldii
Eugenia myrcianthes,https://cb.imsc.res.in/imppat/therapeutics/Eugenia%20myrcianthes
Eugenia uniflora,https://cb.imsc.res.in/imppat/therapeutics/Eugenia%20uniflora
Eulophia spectabilis,https://cb.imsc.res.in/imppat/therapeutics/Eulophia%20spectabilis
Euodia fraxinifolia,https://cb.imsc.res.in/imppat/therapeutics/Euodia%20fraxinifolia
Euodia glabrifolia,https://cb.imsc.res.in/imppat/therapeutics/Euodia%20glabrifolia
Euonymus alatus,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20alatus
Euonymus atropurpureus,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20atropurpureus
Euonymus echinatus,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20echinatus
Euonymus hamiltonianus,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20hamiltonianus
Euonymus lucidus,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20lucidus
Euonymus tingens,https://cb.imsc.res.in/imppat/therapeutics/Euonymus%20tingens
Eupatorium cannabinum,https://cb.imsc.res.in/imppat/therapeutics/Eupatorium%20cannabinum
Eupatorium capillifolium,https://cb.imsc.res.in/imppat/therapeutics/Eupatorium%20capillifolium
Eupatorium chinense,https://cb.imsc.res.in/imppat/therapeutics/Eupatorium%20chinense
Eupatorium inulifolium,https://cb.imsc.res.in/imppat/therapeutics/Eupatorium%20inulifolium
Euphorbia antiquorum,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20antiquorum
Euphorbia atoto,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20atoto
Euphorbia caducifolia,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20caducifolia
Euphorbia cattimandoo,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20cattimandoo
Euphorbia chamaesyce,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20chamaesyce
Euphorbia clarkeana,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20clarkeana
Euphorbia dracunculoides,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20dracunculoides
Euphorbia fischeriana,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20fischeriana
Euphorbia fusiformis,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20fusiformis
Euphorbia granulata,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20granulata
Euphorbia helioscopia,https://cb.imsc.res.in/imppat/therapeutics/Euphorbia%20helioscopia
