Phytochemicals,Link
Hibiscus sabdariffa,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20sabdariffa
Hibiscus surattensis,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20surattensis
Hibiscus syriacus,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20syriacus
Hibiscus tilliaceus,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20tilliaceus
Hibiscus trionum,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20trionum
Hibiscus vitifolius,https://cb.imsc.res.in/imppat/phytochemical/Hibiscus%20vitifolius
Hieracium umbellatum,https://cb.imsc.res.in/imppat/phytochemical/Hieracium%20umbellatum
Hierochloe odorata,https://cb.imsc.res.in/imppat/phytochemical/Hierochloe%20odorata
Himalaiella heteromalla,https://cb.imsc.res.in/imppat/phytochemical/Himalaiella%20heteromalla
Himalrandia tetrasperma,https://cb.imsc.res.in/imppat/phytochemical/Himalrandia%20tetrasperma
Hippeastrum puniceum,https://cb.imsc.res.in/imppat/phytochemical/Hippeastrum%20puniceum
Hippochaete debilis,https://cb.imsc.res.in/imppat/phytochemical/Hippochaete%20debilis
Hippomane mancinella,https://cb.imsc.res.in/imppat/phytochemical/Hippomane%20mancinella
Hippophae tibetana,https://cb.imsc.res.in/imppat/phytochemical/Hippophae%20tibetana
Hiptage benghalensis,https://cb.imsc.res.in/imppat/phytochemical/Hiptage%20benghalensis
Hiptage madablota,https://cb.imsc.res.in/imppat/phytochemical/Hiptage%20madablota
Hoffmannseggia intricata,https://cb.imsc.res.in/imppat/phytochemical/Hoffmannseggia%20intricata
Holarrhena mitis,https://cb.imsc.res.in/imppat/phytochemical/Holarrhena%20mitis
Holarrhena pubescens,https://cb.imsc.res.in/imppat/phytochemical/Holarrhena%20pubescens
Holigarna arnottiana,https://cb.imsc.res.in/imppat/phytochemical/Holigarna%20arnottiana
Holigarna ferruginea,https://cb.imsc.res.in/imppat/phytochemical/Holigarna%20ferruginea
Holmskioldia sanguinea,https://cb.imsc.res.in/imppat/phytochemical/Holmskioldia%20sanguinea
Holoptelea integrifolia,https://cb.imsc.res.in/imppat/phytochemical/Holoptelea%20integrifolia
Holostemma ada-kodien,https://cb.imsc.res.in/imppat/phytochemical/Holostemma%20ada-kodien
Holostemma rheedei,https://cb.imsc.res.in/imppat/phytochemical/Holostemma%20rheedei
Homalomena aromatica,https://cb.imsc.res.in/imppat/phytochemical/Homalomena%20aromatica
Homonoia riparia,https://cb.imsc.res.in/imppat/phytochemical/Homonoia%20riparia
Hopea odorata,https://cb.imsc.res.in/imppat/phytochemical/Hopea%20odorata
Hopea ponga,https://cb.imsc.res.in/imppat/phytochemical/Hopea%20ponga
Hoppea dichotoma,https://cb.imsc.res.in/imppat/phytochemical/Hoppea%20dichotoma
Hordeum vulgare,https://cb.imsc.res.in/imppat/phytochemical/Hordeum%20vulgare
Horsfieldia amygdalina,https://cb.imsc.res.in/imppat/phytochemical/Horsfieldia%20amygdalina
Houttuynia cordata,https://cb.imsc.res.in/imppat/phytochemical/Houttuynia%20cordata
Hovenia acerba,https://cb.imsc.res.in/imppat/phytochemical/Hovenia%20acerba
Hovenia dulcis,https://cb.imsc.res.in/imppat/phytochemical/Hovenia%20dulcis
Hoya parasitica,https://cb.imsc.res.in/imppat/phytochemical/Hoya%20parasitica
Humboldtia vahliana,https://cb.imsc.res.in/imppat/phytochemical/Humboldtia%20vahliana
Humulus lupulus,https://cb.imsc.res.in/imppat/phytochemical/Humulus%20lupulus
Hunnemannia fumariifolia,https://cb.imsc.res.in/imppat/phytochemical/Hunnemannia%20fumariifolia
Hunteria zeylanica,https://cb.imsc.res.in/imppat/phytochemical/Hunteria%20zeylanica
Huperzia serrata,https://cb.imsc.res.in/imppat/phytochemical/Huperzia%20serrata
Hura crepitans,https://cb.imsc.res.in/imppat/phytochemical/Hura%20crepitans
Hybanthus enneaspermus,https://cb.imsc.res.in/imppat/phytochemical/Hybanthus%20enneaspermus
Hybanthus linearifolius,https://cb.imsc.res.in/imppat/phytochemical/Hybanthus%20linearifolius
Hydnocarpus alpina,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20alpina
Hydnocarpus anthelminthica,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20anthelminthica
Hydnocarpus kurzii,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20kurzii
Hydnocarpus pentandrus,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20pentandrus
Hydnocarpus venenata,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20venenata
Hydnocarpus wightianus,https://cb.imsc.res.in/imppat/phytochemical/Hydnocarpus%20wightianus
Hydrangea aspera,https://cb.imsc.res.in/imppat/phytochemical/Hydrangea%20aspera
Hydrangea heteromalla,https://cb.imsc.res.in/imppat/phytochemical/Hydrangea%20heteromalla
Hydrangea macrophylla,https://cb.imsc.res.in/imppat/phytochemical/Hydrangea%20macrophylla
Hydrangea paniculata,https://cb.imsc.res.in/imppat/phytochemical/Hydrangea%20paniculata
Hydrastis canadensis,https://cb.imsc.res.in/imppat/phytochemical/Hydrastis%20canadensis
Hydrilla verticillata,https://cb.imsc.res.in/imppat/phytochemical/Hydrilla%20verticillata
Hydrocotyle javanica,https://cb.imsc.res.in/imppat/phytochemical/Hydrocotyle%20javanica
Hydrocotyle rotundifolia,https://cb.imsc.res.in/imppat/phytochemical/Hydrocotyle%20rotundifolia
Hydrocotyle sibthorpioides,https://cb.imsc.res.in/imppat/phytochemical/Hydrocotyle%20sibthorpioides
Hygrophila auriculata,https://cb.imsc.res.in/imppat/phytochemical/Hygrophila%20auriculata
Hygrophila polysperma,https://cb.imsc.res.in/imppat/phytochemical/Hygrophila%20polysperma
Hygroryza aristata,https://cb.imsc.res.in/imppat/phytochemical/Hygroryza%20aristata
Hymenaea courbaril,https://cb.imsc.res.in/imppat/phytochemical/Hymenaea%20courbaril
Hymenocallis littoralis,https://cb.imsc.res.in/imppat/phytochemical/Hymenocallis%20littoralis
Hymenodictyon obovatum,https://cb.imsc.res.in/imppat/phytochemical/Hymenodictyon%20obovatum
Hymenodictyon orixense,https://cb.imsc.res.in/imppat/phytochemical/Hymenodictyon%20orixense
Hyoscyamus albus,https://cb.imsc.res.in/imppat/phytochemical/Hyoscyamus%20albus
Hyoscyamus muticus,https://cb.imsc.res.in/imppat/phytochemical/Hyoscyamus%20muticus
Hyoscyamus niger,https://cb.imsc.res.in/imppat/phytochemical/Hyoscyamus%20niger
Hyoscyamus pusillus,https://cb.imsc.res.in/imppat/phytochemical/Hyoscyamus%20pusillus
Hyoscyamus reticulatus,https://cb.imsc.res.in/imppat/phytochemical/Hyoscyamus%20reticulatus
Hypecoum leptocarpum,https://cb.imsc.res.in/imppat/phytochemical/Hypecoum%20leptocarpum
Hypecoum pendulum,https://cb.imsc.res.in/imppat/phytochemical/Hypecoum%20pendulum
Hypecoum procumbens,https://cb.imsc.res.in/imppat/phytochemical/Hypecoum%20procumbens
Hypericum calycinum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20calycinum
Hypericum elodeoides,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20elodeoides
Hypericum hookerianum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20hookerianum
Hypericum humifusum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20humifusum
Hypericum japonicum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20japonicum
Hypericum monogynum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20monogynum
Hypericum mysorense,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20mysorense
Hypericum olympicum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20olympicum
Hypericum patulum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20patulum
Hypericum perforatum,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20perforatum
Hypericum sampsonii,https://cb.imsc.res.in/imppat/phytochemical/Hypericum%20sampsonii
Hyphaene dichotoma,https://cb.imsc.res.in/imppat/phytochemical/Hyphaene%20dichotoma
Hypochoeris radicata,https://cb.imsc.res.in/imppat/phytochemical/Hypochoeris%20radicata
Hypodematium crenatum,https://cb.imsc.res.in/imppat/phytochemical/Hypodematium%20crenatum
Hypolepis punctata,https://cb.imsc.res.in/imppat/phytochemical/Hypolepis%20punctata
Hyptis capitata,https://cb.imsc.res.in/imppat/phytochemical/Hyptis%20capitata
Hyptis pectinata,https://cb.imsc.res.in/imppat/phytochemical/Hyptis%20pectinata
Hyptis suaveolens,https://cb.imsc.res.in/imppat/phytochemical/Hyptis%20suaveolens
Hyssopus officinalis,https://cb.imsc.res.in/imppat/phytochemical/Hyssopus%20officinalis
Iberis amara,https://cb.imsc.res.in/imppat/phytochemical/Iberis%20amara
Iberis coronaria,https://cb.imsc.res.in/imppat/phytochemical/Iberis%20coronaria
Ichnocarpus frutescens,https://cb.imsc.res.in/imppat/phytochemical/Ichnocarpus%20frutescens
Ilex aquifolium,https://cb.imsc.res.in/imppat/phytochemical/Ilex%20aquifolium
Ilex excelsa,https://cb.imsc.res.in/imppat/phytochemical/Ilex%20excelsa
Ilex paraguariensis,https://cb.imsc.res.in/imppat/phytochemical/Ilex%20paraguariensis
Illicium anisatum,https://cb.imsc.res.in/imppat/phytochemical/Illicium%20anisatum
Illicium griffithii,https://cb.imsc.res.in/imppat/phytochemical/Illicium%20griffithii
Illicium religiosum,https://cb.imsc.res.in/imppat/phytochemical/Illicium%20religiosum
Illicium simonsii,https://cb.imsc.res.in/imppat/phytochemical/Illicium%20simonsii
Illicium verum,https://cb.imsc.res.in/imppat/phytochemical/Illicium%20verum
Impatiens balsamina,https://cb.imsc.res.in/imppat/phytochemical/Impatiens%20balsamina
Impatiens bicolor,https://cb.imsc.res.in/imppat/phytochemical/Impatiens%20bicolor
Imperata cylindrica,https://cb.imsc.res.in/imppat/phytochemical/Imperata%20cylindrica
Incarvillea diffusa,https://cb.imsc.res.in/imppat/phytochemical/Incarvillea%20diffusa
Incarvillea emodi,https://cb.imsc.res.in/imppat/phytochemical/Incarvillea%20emodi
Indigofera arrecta,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20arrecta
Indigofera aspalathoides,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20aspalathoides
Indigofera hebepetala,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20hebepetala
Indigofera heterantha,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20heterantha
Indigofera hirsuta,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20hirsuta
Indigofera hochstetteri,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20hochstetteri
Indigofera linifolia,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20linifolia
Indigofera linnaei,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20linnaei
Indigofera longiracemosa,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20longiracemosa
Indigofera mysorensis,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20mysorensis
Indigofera oblongifolia,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20oblongifolia
Indigofera suffruticosa,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20suffruticosa
Indigofera tinctoria,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20tinctoria
Indigofera wightii,https://cb.imsc.res.in/imppat/phytochemical/Indigofera%20wightii
Indoneesiella echioides,https://cb.imsc.res.in/imppat/phytochemical/Indoneesiella%20echioides
Inula cappa,https://cb.imsc.res.in/imppat/phytochemical/Inula%20cappa
Inula cuspidata,https://cb.imsc.res.in/imppat/phytochemical/Inula%20cuspidata
Inula eupatorioides,https://cb.imsc.res.in/imppat/phytochemical/Inula%20eupatorioides
Inula grantioides,https://cb.imsc.res.in/imppat/phytochemical/Inula%20grantioides
Inula helenium,https://cb.imsc.res.in/imppat/phytochemical/Inula%20helenium
Inula obtusifolia,https://cb.imsc.res.in/imppat/phytochemical/Inula%20obtusifolia
Inula racemosa,https://cb.imsc.res.in/imppat/phytochemical/Inula%20racemosa
Inula royleana,https://cb.imsc.res.in/imppat/phytochemical/Inula%20royleana
Iphigenia indica,https://cb.imsc.res.in/imppat/phytochemical/Iphigenia%20indica
Ipomoea alba,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20alba
Ipomoea aquatica,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20aquatica
Ipomoea arachnosperma,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20arachnosperma
Ipomoea batatas,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20batatas
Ipomoea cairica,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20cairica
Ipomoea carnea,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20carnea
Ipomoea cheirophylla,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20cheirophylla
Ipomoea coptica,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20coptica
Ipomoea dichroa,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20dichroa
Ipomoea dumosa,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20dumosa
Ipomoea fistulosa,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20fistulosa
Ipomoea hederifolia,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20hederifolia
Ipomoea indica,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20indica
Ipomoea mauritiana,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20mauritiana
Ipomoea muricata,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20muricata
Ipomoea nil,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20nil
Ipomoea obscura,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20obscura
Ipomoea pes-caprae,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20pes-caprae
Ipomoea pes-tigridis,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20pes-tigridis
Ipomoea purga,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20purga
Ipomoea purpurea,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20purpurea
Ipomoea quamoclit,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20quamoclit
Ipomoea rubriflora,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20rubriflora
Ipomoea tricolor,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20tricolor
Ipomoea turbinata,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20turbinata
Ipomoea violacea,https://cb.imsc.res.in/imppat/phytochemical/Ipomoea%20violacea
Iris decora,https://cb.imsc.res.in/imppat/phytochemical/Iris%20decora
Iris domestica,https://cb.imsc.res.in/imppat/phytochemical/Iris%20domestica
Iris ensata,https://cb.imsc.res.in/imppat/phytochemical/Iris%20ensata
Iris florentina,https://cb.imsc.res.in/imppat/phytochemical/Iris%20florentina
Iris germanica,https://cb.imsc.res.in/imppat/phytochemical/Iris%20germanica
Iris hookeriana,https://cb.imsc.res.in/imppat/phytochemical/Iris%20hookeriana
Iris kashmiriana,https://cb.imsc.res.in/imppat/phytochemical/Iris%20kashmiriana
Iris kemaonensis,https://cb.imsc.res.in/imppat/phytochemical/Iris%20kemaonensis
Iris milesii,https://cb.imsc.res.in/imppat/phytochemical/Iris%20milesii
Iris pseudacorus,https://cb.imsc.res.in/imppat/phytochemical/Iris%20pseudacorus
Iris spuria,https://cb.imsc.res.in/imppat/phytochemical/Iris%20spuria
Iris versicolor,https://cb.imsc.res.in/imppat/phytochemical/Iris%20versicolor
Isatis tinctoria,https://cb.imsc.res.in/imppat/phytochemical/Isatis%20tinctoria
Isodon adenanthus,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20adenanthus
Isodon eriocalyx,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20eriocalyx
Isodon japonicus,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20japonicus
Isodon lophanthoides,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20lophanthoides
Isodon melissoides,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20melissoides
Isodon nilgherricus,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20nilgherricus
Isodon phyllostachys,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20phyllostachys
Isodon rugosus,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20rugosus
Isodon ternifolius,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20ternifolius
Isodon walkeri,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20walkeri
Isodon wightii,https://cb.imsc.res.in/imppat/phytochemical/Isodon%20wightii
Ixora chinensis,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20chinensis
Ixora coccinea,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20coccinea
Ixora finlaysoniana,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20finlaysoniana
Ixora javanica,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20javanica
Ixora nigricans,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20nigricans
Ixora pavetta,https://cb.imsc.res.in/imppat/phytochemical/Ixora%20pavetta
Jacaranda acutifolia,https://cb.imsc.res.in/imppat/phytochemical/Jacaranda%20acutifolia
Jacaranda mimosifolia,https://cb.imsc.res.in/imppat/phytochemical/Jacaranda%20mimosifolia
Jacquemontia paniculata,https://cb.imsc.res.in/imppat/phytochemical/Jacquemontia%20paniculata
Jacquinia ruscifolia,https://cb.imsc.res.in/imppat/phytochemical/Jacquinia%20ruscifolia
Jaeschkea gentianoides,https://cb.imsc.res.in/imppat/phytochemical/Jaeschkea%20gentianoides
Jaeschkea oligosperma,https://cb.imsc.res.in/imppat/phytochemical/Jaeschkea%20oligosperma
Jasminum auriculatum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20auriculatum
Jasminum azoricum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20azoricum
Jasminum elongatum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20elongatum
Jasminum flexile,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20flexile
Jasminum grandiflorum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20grandiflorum
Jasminum humile,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20humile
Jasminum mesnyi,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20mesnyi
Jasminum multiflorum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20multiflorum
Jasminum nudiflorum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20nudiflorum
Jasminum odoratissimum,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20odoratissimum
Jasminum officinale,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20officinale
Jasminum ritchiei,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20ritchiei
Jasminum sambac,https://cb.imsc.res.in/imppat/phytochemical/Jasminum%20sambac
Jateorhiza palmata,https://cb.imsc.res.in/imppat/phytochemical/Jateorhiza%20palmata
Jatropha curcas,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20curcas
Jatropha glandulifera,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20glandulifera
Jatropha gossypiifolia,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20gossypiifolia
Jatropha heynei,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20heynei
Jatropha multifida,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20multifida
Jatropha podagrica,https://cb.imsc.res.in/imppat/phytochemical/Jatropha%20podagrica
Juglans regia,https://cb.imsc.res.in/imppat/phytochemical/Juglans%20regia
Juncus bufonius,https://cb.imsc.res.in/imppat/phytochemical/Juncus%20bufonius
Juncus effusus,https://cb.imsc.res.in/imppat/phytochemical/Juncus%20effusus
Juniperus bermudiana,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20bermudiana
Juniperus chinensis,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20chinensis
Juniperus communis,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20communis
Juniperus excelsa,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20excelsa
Juniperus indica,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20indica
Juniperus phoenicea,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20phoenicea
Juniperus polycarpos,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20polycarpos
Juniperus procera,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20procera
Juniperus pseudosabina,https://cb.imsc.res.in/imppat/phytochemical/Juniperus%20pseudosabina
